"20","10","0"
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.11,0.07,0
8.1,0.07,0
7.18,0.06,0
6.27,0.04,0
5.37,0.02,0
4.64,0.01,0
4.01,0.01,0
3.52,0,0
2.96,0,0
2.49,0,0
2.22,0,0
1.9,0,0
99.35,56.67,0.23
98.95,52.3,0.15
98.39,47.88,0.12
97.64,42.68,0.07
96.69,38.42,0.02
95.16,33.57,0.02
93.41,29.3,0.01
91,25.13,0.01
88.2,21.77,0.01
85.1,18.71,0
81.65,16.01,0
77.98,13.02,0
99.98,88.34,1.67
99.96,84.98,1.29
99.92,81.06,0.92
99.82,75.94,0.7
99.68,71.21,0.51
99.44,65.11,0.38
99,58.87,0.24
98.32,52.59,0.14
97.47,46.52,0.12
96.21,40.83,0.1
94.57,35,0.06
92.63,29.6,0.04
94.49,35.82,0.05
92.29,31.01,0.05
89.79,26.58,0.05
86.82,22.33,0.04
82.88,19.06,0.02
79.07,16.07,0.01
74.76,13.08,0.01
70.26,10.91,0.01
65.32,8.88,0.01
60.28,7.09,0.01
55.41,5.76,0.01
50.47,4.51,0.01
82.3,18.34,0.02
78.99,15.59,0.02
74.91,13.13,0.02
70.94,11.05,0.01
65.86,9.33,0.01
61.25,7.64,0.01
56.82,6.19,0.01
52.13,5.1,0.01
47.66,4.17,0.01
43.36,3.31,0
39.18,2.62,0
35.57,2.12,0
91.97,30.55,0.02
90.33,26.94,0
87.98,23.14,0
85.26,19.86,0
82.32,17.24,0
78.87,14.82,0
75.69,12.39,0
71.52,10.58,0
67.29,8.98,0
62.52,7.41,0
57.74,6.25,0
52.99,5.2,0
99.12,56.07,0.18
98.65,51.52,0.14
98.04,46.74,0.13
97,41.96,0.08
95.99,36.8,0.07
94.83,32.84,0.04
92.95,28.56,0.03
90.41,24.75,0.02
87.66,20.87,0
84.39,17.53,0
80.97,14.86,0
76.67,12.49,0
99.95,87.36,1.28
99.91,84.26,0.93
99.86,80.15,0.64
99.78,75.19,0.38
99.62,69.83,0.3
99.35,63.81,0.16
98.84,57.65,0.12
98.11,51.47,0.09
97.14,45.59,0.06
95.85,39.47,0.05
93.99,34.01,0.02
91.61,28.7,0.01
94.67,37.33,0.07
92.71,32.29,0.05
90.28,27.7,0.02
87.38,23.54,0.02
84.17,19.92,0.02
80.28,16.58,0
75.79,13.74,0
71.21,11.5,0
66.36,9.4,0
61.9,7.76,0
56.61,6.32,0
51.69,5.15,0
82.77,19.66,0.01
79.36,16.58,0.01
75.67,13.72,0
71.34,11.37,0
67.4,9.59,0
62.68,8.01,0
58.3,6.84,0
53.69,5.62,0
49.03,4.64,0
44.53,3.97,0
40.26,3.15,0
36.49,2.57,0
92.58,30.36,0.06
90.61,26.77,0.03
88.28,23.62,0.02
85.64,20.5,0.01
82.84,17.71,0.01
79.26,15.47,0.01
75.57,13.39,0
71.39,11.34,0
67.02,9.62,0
62.91,7.96,0
58.01,6.52,0
53.65,5.53,0
98.78,56.2,0.25
98.23,51.21,0.17
97.6,46.14,0.13
96.85,41.4,0.12
95.82,36.85,0.1
94.21,32.11,0.09
92.39,27.76,0.04
90.07,24.11,0.01
86.83,20.66,0
83.81,17.14,0
79.98,14.29,0
76.03,11.88,0
99.94,85.64,1.41
99.92,81.78,1.09
99.84,77.82,0.8
99.72,72.35,0.55
99.48,66.63,0.43
99.2,60.89,0.34
98.6,54.65,0.22
97.94,48.89,0.15
96.73,43.11,0.11
95.24,37.65,0.11
93.18,32.3,0.1
90.48,27.82,0.03
94.72,37.84,0.11
92.84,32.9,0.08
90.12,28.29,0.05
87.18,23.96,0.05
83.89,20.52,0.03
80.04,17.28,0.01
75.42,14.67,0.01
70.73,12.09,0.01
65.56,10.08,0.01
60.93,8.24,0
56.15,6.57,0
51.28,5.44,0
83.69,20.39,0.03
79.95,17.53,0.03
76.25,15.19,0.02
72.11,12.55,0.02
67.73,10.71,0.02
63.58,8.9,0.01
58.65,7.4,0.01
54.2,5.97,0.01
49.66,4.98,0
45.59,4.01,0
41.47,3.24,0
37.3,2.66,0
92.8,31.16,0.08
96.15,46.48,0.42
95.27,43.14,0.37
94.27,39.8,0.29
96.91,52.94,1
96.4,50.2,0.87
95.58,47.09,0.68
97.63,60.41,2.12
97.27,57.86,1.77
96.79,55.18,1.41
98.43,67.48,3.88
98.08,65.59,3.2
100,96.83,20.75
100,98.16,31.4
100,97.76,27.41
100,97.25,23.19
100,98.35,34.85
100,98,29.6
100,97.25,24.06
99.99,98.43,36.03
99.99,98,30.11
99.99,97.49,24.39
99.99,98.63,36.71
99.99,98.14,29.85
100,99.97,50.89
100,99.96,62.53
100,99.88,52.32
100,99.75,42.05
100,99.79,54.85
100,99.67,44.96
100,99.48,36.01
100,99.66,49.36
100,99.43,39.38
100,99.1,30.81
99.99,99.48,44.65
99.99,99.23,35.52
99.99,99.33,38.35
100,99.51,50.19
100,99.26,40.88
99.99,98.96,32.63
99.98,99.32,46.72
99.97,98.99,38.39
99.97,98.54,30.39
99.98,99.06,43.97
99.98,98.76,35.64
99.98,98.3,28.65
99.98,98.97,43.01
99.98,98.59,34.62
99.98,98.72,36.95
99.98,99.06,49.77
99.98,98.74,41.67
99.97,98.41,34.14
100,99.09,48.31
100,98.88,39.81
100,98.52,32.43
100,99.17,48.84
99.99,98.9,41.1
99.99,98.57,33.51
100,99.25,48.76
100,98.99,41.34
100,99.94,63.97
100,99.98,76.08
100,99.98,68.45
100,99.97,59.1
100,100,73.01
100,100,63.87
100,99.98,53.25
100,99.98,68.66
100,99.96,58.71
100,99.95,49.25
100,99.97,65.87
100,99.97,55.9
100,100,64.29
100,100,75.74
100,100,66.14
100,100,55.74
100,100,69.44
100,100,59.47
100,99.98,48.66
100,99.99,64.28
100,99.98,53.6
100,99.97,43.88
100,99.97,60.46
100,99.95,49.97
100,99.95,54.28
100,99.98,66.95
100,99.95,56.83
100,99.91,47.3
100,99.97,61.44
100,99.96,51.87
100,99.87,42.17
100,99.93,57.33
100,99.89,47.59
100,99.76,38.58
100,99.9,54.27
100,99.83,44.89
100,99.88,48.29
100,99.93,61.99
100,99.86,52.37
100,99.75,43.12
100,99.83,57.92
100,99.77,48.24
100,99.67,39.55
100,99.83,55.37
100,99.72,46.35
100,99.61,37.94
100,99.71,54.64
100,99.63,45.27
100,99.72,49.62
100,99.84,63.77
100,99.81,54.74
100,99.69,46.05
100,99.8,60.89
100,99.75,51.93
100,99.64,42.92
100,99.82,59.25
100,99.74,49.7
100,99.63,40.51
100,99.88,58.5
100,99.82,49.38
100,99.98,62.6
100,99.99,74.56
100,99.98,65.45
100,99.98,55.61
100,99.99,70.12
100,99.98,60.6
100,99.96,50.5
100,99.99,66.41
100,99.96,57.02
100,99.94,47.21
100,100,64.42
100,99.98,53.95
100,100,59.96
100,100,73.27
100,99.98,63.77
100,99.96,53.62
100,99.96,68.24
100,99.97,58.19
100,99.93,47.78
100,99.97,63.34
100,99.97,52.83
100,99.92,42.62
100,99.96,60.27
100,99.93,50.65
100,99.96,55.6
100,99.99,68.73
100,99.97,59.07
100,99.95,48.66
100,99.97,64.02
100,99.93,54.47
100,99.88,44.5
100,99.97,60.95
100,99.92,51.23
100,99.86,41.43
100,99.96,58
100,99.93,48.79
100,99.95,53.46
100,99.98,67.05
100,99.96,57.27
100,99.92,47.79
100,99.99,62.88
100,99.95,53.53
100,99.89,43.97
100,99.99,59.68
100,99.95,50.13
100,99.91,41.48
100,99.98,58.76
100,99.94,49.17
100,99.99,55.23
100,100,68.69
100,99.99,59.33
100,99.97,49.43
100,99.99,65.48
100,99.97,56.06
100,99.93,46.32
100,99.99,62.67
100,99.97,53.22
100,99.95,43.56
100,99.98,60.42
100,99.96,50.57
100,99.98,59.12
100,99.99,72.4
100,99.99,63.45
100,99.98,53.86
100,100,68.21
100,99.99,58.4
100,99.97,48.83
100,99.99,64.49
100,99.99,55.21
100,99.99,45.83
100,99.97,62.25
100,99.97,53.09
100,99.97,58.7
100,100,71.74
100,99.98,62.59
100,99.98,52.99
100,99.99,67.86
100,99.97,57.96
100,99.91,47.89
100,99.97,63.97
100,99.96,53.95
100,99.94,44.46
100,99.99,61.46
100,99.98,51.98
100,99.99,57.07
100,99.99,69.7
100,99.99,60.17
100,99.97,50.26
100,99.99,65.43
100,99.98,55.44
100,99.92,45.05
100,99.99,61.18
100,99.95,51.31
100,99.92,42
100,99.96,59.51
100,99.93,49.72
100,99.94,55.59
100,99.98,68.98
100,99.95,59.66
100,99.92,50.08
100,99.98,64.52
100,99.97,54.68
100,99.92,45.1
100,99.98,61.33
100,99.96,52.24
100,99.9,42.57
100,99.97,59.26
100,99.95,49.7
100,99.95,56.1
100,99.97,69.6
100,99.95,60.29
100,99.94,50.13
100,99.98,65.63
100,99.94,56.3
100,99.88,46.46
100,99.99,63.12
100,99.97,53.94
100,99.91,44.68
100,99.99,61.09
100,99.95,51.82
100,100,58.82
100,99.99,71.66
100,99.99,62.22
100,99.99,52.47
100,99.98,67.66
100,99.98,57.56
100,99.96,47.93
100,99.98,63.44
100,99.95,53.81
100,99.93,44.5
100,99.96,61.3
100,99.94,51.84
100,99.95,57.32
100,99.97,70.36
100,99.97,61.23
100,99.95,51.35
100,99.98,66.65
100,99.93,56.75
100,99.91,46.92
100,99.98,63.03
100,99.95,53.16
100,99.9,43.82
100,99.99,60.89
100,99.96,51.25
100,99.96,57.24
100,99.99,70.15
100,99.97,61.06
100,99.95,51.04
100,99.99,65.84
100,99.99,56.8
100,99.88,46.57
100,99.97,63.01
100,99.97,53.38
100,99.92,43.86
100,99.97,60.61
100,99.93,51.53
100,99.94,56.78
100,100,69.6
100,99.99,60.04
100,99.97,50.12
100,99.99,65.07
100,99.96,55.56
100,99.95,45.85
100,100,62.76
100,99.96,53.2
100,99.93,43.8
100,99.96,61.27
100,99.95,51.29
100,99.96,57.11
100,99.99,70.43
100,99.98,61.14
100,99.98,50.9
100,99.99,66.5
100,99.96,56.53
100,99.92,46.5
100,99.99,62.68
100,99.99,52.81
100,99.96,43.06
100,99.97,60.67
100,99.93,50.85
100,99.95,57.55
100,99.99,70.13
100,99.96,60.79
100,99.95,51.61
100,99.95,66.69
100,99.94,56.73
100,99.9,46.57
100,99.98,62.99
100,99.96,53.07
100,99.91,44.02
100,99.95,60.69
100,99.91,51.46
100,99.95,57.12
100,99.98,70.19
100,99.98,60.51
100,99.97,50.81
100,99.98,65.78
100,99.97,56.39
100,99.89,46.62
100,99.97,62.98
100,99.95,53.02
100,99.93,43.99
100,99.96,60.39
100,99.96,50.35
100,99.98,56.29
100,99.99,69.88
100,99.98,60.6
100,99.96,50.95
100,99.98,66.07
100,99.97,56.23
100,99.92,46.36
100,99.97,62.57
100,99.93,52.92
100,99.91,44.08
100,99.93,60.41
100,99.89,51.2
100,99.91,56.72
100,99.98,69.68
100,99.98,60.37
100,99.96,50.82
100,99.97,65.4
100,99.95,55.25
100,99.92,46.05
100,99.95,62.02
100,99.93,52.82
100,99.9,43.31
100,99.99,60.22
100,99.97,50.79
100,99.98,56.71
100,100,70.32
100,99.97,62.06
100,99.95,54.67
100,99.98,69.91
100,99.96,63.79
100,99.94,57.65
100,99.97,72.95
100,99.96,67.91
100,99.93,62.78
100,99.95,75.73
100,99.94,71.19
100,99.98,75.43
100,99.98,83.87
100,99.98,79.76
100,99.97,74.83
100,100,84.04
100,100,79.29
100,100,73.65
100,100,83.52
100,100,78.72
100,100,73.5
100,100,83.47
100,99.99,79.35
100,100,82.52
100,100,88.58
100,100,85.04
100,99.99,80.08
100,100,86.92
100,100,82.04
100,100,76.87
100,100,85.76
100,100,81.08
100,100,76.02
100,100,84.61
100,100,80.12
100,100,83.6
100,100,89.4
100,100,85.37
100,100,80.39
100,100,87.66
100,100,83.19
100,100,77.82
100,100,86.05
100,100,81.31
100,100,76.69
100,100,85.72
100,100,81.57
100,100,84.75
100,100,89.84
100,100,85.97
100,100,81.11
100,100,88.61
100,100,84.01
100,100,78.58
100,100,86.39
100,100,81.83
100,100,77.06
100,100,85.48
100,100,80.9
100,100,84.22
100,100,89.73
100,100,85.96
100,100,81.1
100,100,87.93
100,100,83.26
100,99.99,78.13
100,100,86.51
100,99.99,81.76
100,99.99,76.6
100,99.99,85.01
100,99.98,80.54
100,100,83.31
100,100,89.45
100,100,85.72
100,100,80.57
100,100,87.7
100,100,83.11
100,100,77.63
100,100,85.87
100,100,81.34
100,100,76.08
100,100,84.84
100,100,80.24
100,100,83.17
100,100,88.76
100,100,84.93
100,99.99,79.79
100,99.99,87.19
100,99.99,82.7
100,99.98,77.48
100,99.99,85.44
100,99.99,80.68
100,99.99,75.66
100,99.99,84.96
100,99.99,80.3
100,99.99,83.57
100,100,89.69
100,100,85.71
100,100,81.04
100,100,87.29
100,100,82.92
100,100,77.75
100,100,86.05
100,100,81.69
100,100,76.55
100,100,84.78
100,100,80.75
100,100,84.19
100,100,89.6
100,100,85.72
100,100,81.13
100,100,87.64
100,99.99,83.13
100,99.98,78.17
100,99.99,85.98
100,99.98,81.29
100,99.98,76.22
100,100,84.87
100,100,80.13
100,100,83.17
100,100,89.6
100,99.99,85.28
100,99.98,80.43
100,99.99,87.63
