"20","10","0"
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
50.71,0,0
50.62,0,0
50.43,0,0
48.76,0,0
43.65,0,0
35.98,0,0
29.84,0,0
25.74,0,0
23.1,0,0
20.87,0,0
17.59,0,0
12.83,0,0
80.7,50.64,0
80.67,50.64,0
80.49,50.64,0
79.8,50.57,0
77.7,49.47,0
74.56,46.79,0
70.76,45.37,0
67.45,44.92,0
65.87,44.61,0
64.98,43.85,0
63.77,43.1,0
61.64,42.89,0
89.6,68.34,0
88.53,68.12,0
88.25,66.79,0
87.85,65.39,0
87.12,63.84,0
85.88,61.96,0
84.44,60.82,0
83.05,60.55,0
82.46,60.47,0
81.94,60.04,0
80.58,59.13,0
78.61,58.28,0
89.21,68.55,0
88.14,68.26,0
87.89,67.19,0
87.64,65.75,0
86.84,64.23,0
85.43,62.01,0
83.9,60.83,0
82.67,60.5,0
81.92,60.4,0
81.35,59.93,0
79.78,58.94,0
78.24,58.13,0
89.53,68.78,0
88.44,68.56,0
88.2,67.44,0
88,66.21,0
87.18,64.77,0
85.81,62.49,0
84.01,61.21,0
82.93,60.86,0
82.07,60.74,0
81.62,60.37,0
80.29,59.39,0
78.82,58.48,0
89.42,68.66,0
88.25,68.39,0
88.03,67.22,0
87.77,65.71,0
87.04,64.22,0
85.75,62.15,0
84.32,60.87,0
83.23,60.59,0
82.61,60.54,0
82.02,60.21,0
80.43,59.26,0
78.89,58.41,0
89.03,68.32,0
88.07,68.12,0
87.86,66.77,0
87.61,65.26,0
86.83,63.73,0
85.69,61.9,0
84.3,60.74,0
83.23,60.41,0
82.45,60.32,0
81.96,59.95,0
80.39,58.98,0
78.8,58.17,0
89.8,67.86,0
88.63,67.53,0
88.42,66.58,0
88.09,65.23,0
87.17,63.78,0
85.7,61.8,0
84.12,60.51,0
82.62,60.23,0
81.78,60.17,0
81.34,59.73,0
79.9,58.85,0
78.2,57.98,0
89.53,68.95,0
88.36,68.75,0
88.24,67.68,0
87.97,66.13,0
87.24,64.57,0
86.02,62.46,0
84.47,61.15,0
83.35,60.92,0
82.65,60.84,0
82.24,60.51,0
80.8,59.59,0
79.11,58.87,0
89.72,68.79,0
88.63,68.51,0
88.54,67.33,0
88.34,65.87,0
87.6,64.21,0
86.26,62.12,0
84.69,61.08,0
83.34,60.78,0
82.73,60.66,0
82.32,60.35,0
80.85,59.48,0
79.4,58.78,0
90,68.86,0
89,68.52,0
88.83,67.32,0
88.6,65.69,0
87.77,64.15,0
86.33,62.12,0
85.02,60.83,0
83.7,60.54,0
83,60.43,0
82.41,59.97,0
80.98,59.07,0
79.51,58.22,0
89.96,68.84,0
88.84,68.55,0
88.57,67.45,0
88.33,65.74,0
87.44,64.1,0
86.02,61.94,0
84.63,60.74,0
83.29,60.52,0
82.49,60.41,0
81.97,59.96,0
80.5,59.01,0
78.87,58.26,0
89.44,68.67,0
88.52,68.45,0
88.32,67.13,0
87.99,65.62,0
87.16,64.19,0
85.91,61.97,0
84.24,60.6,0
82.9,60.29,0
82.12,60.17,0
81.61,59.81,0
80.05,58.93,0
78.27,58.15,0
89.51,68.5,0
88.43,68.24,0
88.25,66.97,0
88.02,65.54,0
87.18,64.1,0
85.92,62.07,0
84.46,60.73,0
82.92,60.44,0
82.31,60.36,0
81.83,59.99,0
80.28,59.12,0
79.07,58.17,0
89.47,68.19,0
88.5,67.99,0
88.32,66.89,0
87.93,65.39,0
87.08,63.94,0
85.95,61.84,0
84.64,60.42,0
83.33,60.07,0
82.65,59.93,0
82.15,59.57,0
80.49,58.84,0
78.75,58.19,0
89.26,68.4,0
88.27,68.07,0
88.04,66.86,0
87.84,65.46,0
86.91,63.91,0
85.66,62.01,0
84.09,60.69,0
82.7,60.31,0
82.11,60.22,0
81.65,59.85,0
80.11,58.84,0
78.64,58.01,0
89.62,68.38,0
88.67,68.12,0
88.62,67.01,0
88.33,65.45,0
87.42,63.82,0
86.03,61.61,0
84.49,60.33,0
83.18,60.01,0
82.49,59.91,0
82,59.47,0
80.68,58.43,0
79.11,57.59,0
89.87,68.09,0
88.71,67.89,0
88.53,66.76,0
88.25,65.26,0
87.44,63.84,0
85.88,61.91,0
84.32,60.64,0
83.03,60.25,0
82.5,60.1,0
81.96,59.65,0
80.45,58.64,0
78.88,57.92,0
89.52,68.09,0
88.29,67.87,0
88.05,66.86,0
87.87,64.99,0
87.06,63.24,0
85.74,61.09,0
84.16,59.86,0
82.65,59.58,0
82,59.47,0
81.57,59.12,0
80.1,58.06,0
78.51,57.35,0
89.09,67.37,0
88.07,67.19,0
87.84,65.83,0
87.62,64.31,0
86.78,62.96,0
85.43,60.86,0
83.95,59.65,0
82.69,59.31,0
82.13,59.24,0
81.51,58.79,0
79.86,57.91,0
78.17,57.19,0
89.02,67.58,0
88.06,67.34,0
87.83,66.13,0
87.56,64.83,0
86.44,63.32,0
85.2,61.31,0
83.56,60.01,0
82.3,59.7,0
81.77,59.62,0
81.4,59.17,0
79.85,58.31,0
78.31,57.41,0
89.08,67.63,0
88.03,67.39,0
87.81,66.28,0
87.6,64.67,0
86.82,63.14,0
85.41,61.1,0
83.96,59.89,0
82.66,59.62,0
81.96,59.55,0
81.41,59.06,0
79.73,58.08,0
78.01,57.28,0
88.83,67.6,0
87.9,67.37,0
87.7,66.34,0
87.48,64.9,0
86.75,63.39,0
85.38,61.4,0
83.8,60.1,0
82.6,59.76,0
81.96,59.66,0
81.48,59.22,0
80.02,58.25,0
78.38,57.52,0
88.87,67.82,0
87.79,67.47,0
87.65,66.27,0
87.38,64.57,0
86.54,63.15,0
85.2,61.08,0
83.64,59.92,0
82.22,59.57,0
81.57,59.41,0
81.09,59.02,0
79.57,58.06,0
77.9,57.31,0
88.73,67.88,0
